Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01323","Oranges","2015","2015","1000 USD","5704","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01323","Oranges","2015","2015","t","3.36","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01323","Oranges","2015","2015","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01323","Oranges","2016","2016","t","17139.65","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01323","Oranges","2016","2016","1000 USD","7286","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01323","Oranges","2016","2016","t","1.88","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01323","Oranges","2016","2016","1000 USD","7","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01323","Oranges","2017","2017","t","19653.63","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01323","Oranges","2017","2017","1000 USD","8597","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01323","Oranges","2017","2017","t","1.2","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01323","Oranges","2017","2017","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01323","Oranges","2018","2018","t","16102.14","I","Imputed value",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01323","Oranges","2018","2018","1000 USD","6840","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01323","Oranges","2018","2018","t","1.2","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01323","Oranges","2018","2018","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01323","Oranges","2019","2019","t","21265.6","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01323","Oranges","2019","2019","1000 USD","8915","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01323","Oranges","2019","2019","t","7.73","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01323","Oranges","2019","2019","1000 USD","23","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01323","Oranges","2020","2020","t","29584.59","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01323","Oranges","2020","2020","1000 USD","13301","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01323","Oranges","2020","2020","t","1.97","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01323","Oranges","2020","2020","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01323","Oranges","2021","2021","t","25282.97","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01323","Oranges","2021","2021","1000 USD","11408","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01323","Oranges","2021","2021","t","0.07","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01323","Oranges","2021","2021","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01323","Oranges","2022","2022","t","18005.47","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01323","Oranges","2022","2022","1000 USD","8141","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01323","Oranges","2022","2022","t","0.96","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01323","Oranges","2022","2022","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01323","Oranges","2023","2023","t","13376.95","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01323","Oranges","2023","2023","1000 USD","5266","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01323","Oranges","2023","2023","t","0.16","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01323","Oranges","2023","2023","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01319","Other tropical fruits, n.e.c.","2015","2015","t","0.3","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01319","Other tropical fruits, n.e.c.","2015","2015","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01319","Other tropical fruits, n.e.c.","2016","2016","t","3.19","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01319","Other tropical fruits, n.e.c.","2016","2016","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01319","Other tropical fruits, n.e.c.","2017","2017","t","0.05","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01319","Other tropical fruits, n.e.c.","2017","2017","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01319","Other tropical fruits, n.e.c.","2018","2018","t","0.02","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01319","Other tropical fruits, n.e.c.","2018","2018","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01319","Other tropical fruits, n.e.c.","2022","2022","t","0.16","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01319","Other tropical fruits, n.e.c.","2022","2022","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01319","Other tropical fruits, n.e.c.","2023","2023","t","817.03","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01319","Other tropical fruits, n.e.c.","2023","2023","1000 USD","745","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01510","Potatoes","2015","2015","t","189234.2","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01510","Potatoes","2015","2015","1000 USD","39550","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01510","Potatoes","2015","2015","t","354.51","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01510","Potatoes","2015","2015","1000 USD","66","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01510","Potatoes","2016","2016","t","244654.38","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01510","Potatoes","2016","2016","1000 USD","48844","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01510","Potatoes","2016","2016","t","236.8","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01510","Potatoes","2016","2016","1000 USD","43","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01510","Potatoes","2017","2017","t","290803.95","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01510","Potatoes","2017","2017","1000 USD","43063","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01510","Potatoes","2017","2017","t","158.78","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01510","Potatoes","2017","2017","1000 USD","18","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01510","Potatoes","2018","2018","t","272409.37","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01510","Potatoes","2018","2018","1000 USD","52147","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01510","Potatoes","2018","2018","t","549.91","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01510","Potatoes","2018","2018","1000 USD","46","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01510","Potatoes","2019","2019","t","261615.05","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01510","Potatoes","2019","2019","1000 USD","54267","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01510","Potatoes","2019","2019","t","28.15","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01510","Potatoes","2019","2019","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01510","Potatoes","2020","2020","t","276495.87","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01510","Potatoes","2020","2020","1000 USD","59684","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01510","Potatoes","2021","2021","t","332054.65","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01510","Potatoes","2021","2021","1000 USD","71230","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01510","Potatoes","2021","2021","t","0.85","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01510","Potatoes","2021","2021","1000 USD","128","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01510","Potatoes","2022","2022","t","302777.32","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01510","Potatoes","2022","2022","1000 USD","60789","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01510","Potatoes","2022","2022","t","27.77","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01510","Potatoes","2022","2022","1000 USD","10","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","01510","Potatoes","2023","2023","t","258335","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5622","Import value","01510","Potatoes","2023","2023","1000 USD","38215","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","01510","Potatoes","2023","2023","t","0.29","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5922","Export value","01510","Potatoes","2023","2023","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","F1061","Poultry meat preparations","2015","2015","t","3.26","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","F1061","Poultry meat preparations","2015","2015","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","F1061","Poultry meat preparations","2016","2016","t","0.07","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","F1061","Poultry meat preparations","2016","2016","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","F1061","Poultry meat preparations","2017","2017","t","1.22","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","F1061","Poultry meat preparations","2017","2017","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","F1061","Poultry meat preparations","2018","2018","t","8.56","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","F1061","Poultry meat preparations","2018","2018","1000 USD","27","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","F1061","Poultry meat preparations","2019","2019","t","7.74","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","F1061","Poultry meat preparations","2019","2019","1000 USD","41","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","F1061","Poultry meat preparations","2020","2020","t","0.81","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","F1061","Poultry meat preparations","2020","2020","1000 USD","14","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","F1061","Poultry meat preparations","2021","2021","t","7.63","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","F1061","Poultry meat preparations","2021","2021","1000 USD","27","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","F1061","Poultry meat preparations","2022","2022","t","0.17","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","F1061","Poultry meat preparations","2022","2022","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","F1061","Poultry meat preparations","2023","2023","t","13.57","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5622","Import value","F1061","Poultry meat preparations","2023","2023","1000 USD","48","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0113","Rice","2015","2015","t","241501.28","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0113","Rice","2015","2015","1000 USD","62075","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0113","Rice","2016","2016","t","118636.7","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0113","Rice","2016","2016","1000 USD","29239","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0113","Rice","2017","2017","t","186043.1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0113","Rice","2017","2017","1000 USD","46774","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0113","Rice","2017","2017","t","0.47","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0113","Rice","2017","2017","1000 USD","4","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0113","Rice","2018","2018","t","237505.86","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0113","Rice","2018","2018","1000 USD","61215","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0113","Rice","2018","2018","t","10.68","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0113","Rice","2018","2018","1000 USD","39","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0113","Rice","2019","2019","t","265486.17","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0113","Rice","2019","2019","1000 USD","69726","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0113","Rice","2019","2019","t","34.31","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0113","Rice","2019","2019","1000 USD","76","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0113","Rice","2020","2020","t","453522.8","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0113","Rice","2020","2020","1000 USD","112431","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0113","Rice","2021","2021","t","764482.16","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0113","Rice","2021","2021","1000 USD","193024","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0113","Rice","2022","2022","t","470731.8","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0113","Rice","2022","2022","1000 USD","126936","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0113","Rice","2022","2022","t","0.85","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0113","Rice","2022","2022","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0113","Rice","2023","2023","t","429651.9","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0113","Rice","2023","2023","1000 USD","135111","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0113","Rice","2023","2023","t","30","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0113","Rice","2023","2023","1000 USD","102","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0141","Soya beans","2015","2015","t","39239.02","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0141","Soya beans","2015","2015","1000 USD","20166","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0141","Soya beans","2015","2015","t","0.95","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0141","Soya beans","2015","2015","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0141","Soya beans","2016","2016","t","87273.3","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0141","Soya beans","2016","2016","1000 USD","40419","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0141","Soya beans","2016","2016","t","5.31","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0141","Soya beans","2016","2016","1000 USD","8","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0141","Soya beans","2017","2017","t","53617.37","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0141","Soya beans","2017","2017","1000 USD","23981","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0141","Soya beans","2017","2017","t","18.5","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0141","Soya beans","2017","2017","1000 USD","22","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0141","Soya beans","2018","2018","t","74546.1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0141","Soya beans","2018","2018","1000 USD","36359","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0141","Soya beans","2018","2018","t","3.6","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0141","Soya beans","2018","2018","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0141","Soya beans","2019","2019","t","153183.52","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0141","Soya beans","2019","2019","1000 USD","71645","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0141","Soya beans","2019","2019","t","5.47","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0141","Soya beans","2019","2019","1000 USD","2","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0141","Soya beans","2020","2020","t","101230.92","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0141","Soya beans","2020","2020","1000 USD","47979","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0141","Soya beans","2020","2020","t","1.35","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0141","Soya beans","2020","2020","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0141","Soya beans","2021","2021","t","79730.9","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0141","Soya beans","2021","2021","1000 USD","49799","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0141","Soya beans","2022","2022","t","135992.95","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0141","Soya beans","2022","2022","1000 USD","96598","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0141","Soya beans","2022","2022","t","3.38","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0141","Soya beans","2022","2022","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0141","Soya beans","2023","2023","t","98300","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0141","Soya beans","2023","2023","1000 USD","55000","E","Estimated value",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0141","Soya beans","2023","2023","t","10.96","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0141","Soya beans","2023","2023","1000 USD","24","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0111","Wheat","2015","2015","t","103704.91","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0111","Wheat","2015","2015","1000 USD","25775","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0111","Wheat","2016","2016","t","217105.05","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0111","Wheat","2016","2016","1000 USD","54591","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0111","Wheat","2016","2016","t","1","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0111","Wheat","2016","2016","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0111","Wheat","2017","2017","t","199626.5","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0111","Wheat","2017","2017","1000 USD","50593","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0111","Wheat","2018","2018","t","126157.31","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0111","Wheat","2018","2018","1000 USD","32849","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0111","Wheat","2019","2019","t","198953.68","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0111","Wheat","2019","2019","1000 USD","55065","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0111","Wheat","2020","2020","t","373195.19","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0111","Wheat","2020","2020","1000 USD","101797","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0111","Wheat","2021","2021","t","265285.38","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0111","Wheat","2021","2021","1000 USD","69022","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0111","Wheat","2021","2021","t","0.02","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0111","Wheat","2021","2021","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0111","Wheat","2022","2022","t","90962.62","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0111","Wheat","2022","2022","1000 USD","24683","A","Official figure",""
"TCL","Crops and livestock products","524","Nepal","5610","Import quantity","0111","Wheat","2023","2023","t","157434.33","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5622","Import value","0111","Wheat","2023","2023","1000 USD","53715","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5910","Export quantity","0111","Wheat","2023","2023","t","0.19","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","524","Nepal","5922","Export value","0111","Wheat","2023","2023","1000 USD","1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01341","Apples","2015","2015","t","51446.85","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01341","Apples","2015","2015","1000 USD","16819","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01341","Apples","2015","2015","t","375.54","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01341","Apples","2015","2015","1000 USD","163","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01341","Apples","2016","2016","t","78122.07","I","Imputed value",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01341","Apples","2016","2016","1000 USD","34361","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01341","Apples","2016","2016","t","766.51","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01341","Apples","2016","2016","1000 USD","361","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01341","Apples","2017","2017","t","116247.63","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01341","Apples","2017","2017","1000 USD","53685","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01341","Apples","2017","2017","t","205.84","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01341","Apples","2017","2017","1000 USD","122","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01341","Apples","2018","2018","t","30640.41","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01341","Apples","2018","2018","1000 USD","18671","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01341","Apples","2018","2018","t","349.03","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01341","Apples","2018","2018","1000 USD","236","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01341","Apples","2019","2019","t","67448.9","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01341","Apples","2019","2019","1000 USD","43429","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01341","Apples","2019","2019","t","350.48","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01341","Apples","2019","2019","1000 USD","233","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01341","Apples","2020","2020","t","51485.43","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01341","Apples","2020","2020","1000 USD","36460","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01341","Apples","2020","2020","t","527.82","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01341","Apples","2020","2020","1000 USD","231","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01341","Apples","2021","2021","t","28970.14","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01341","Apples","2021","2021","1000 USD","14593","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01341","Apples","2021","2021","t","73.34","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01341","Apples","2021","2021","1000 USD","44","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01341","Apples","2022","2022","t","28773.8","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01341","Apples","2022","2022","1000 USD","13170","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01341","Apples","2022","2022","t","127.76","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01341","Apples","2022","2022","1000 USD","85","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01341","Apples","2023","2023","t","24387.82","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01341","Apples","2023","2023","1000 USD","10493","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01341","Apples","2023","2023","t","939.99","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01341","Apples","2023","2023","1000 USD","507","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01312","Bananas","2015","2015","t","37.5","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01312","Bananas","2015","2015","1000 USD","40","A","Official figure",""
